true species,guessed species,correct?
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus nigra,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus laurifolia,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus laurifolia,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus phellos,1
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus laurifolia,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus laurifolia,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus phellos,1
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Quercus stellata,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Acer saccharum,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus phellos,Betula lenta,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Betula lenta,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus phellos,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Betula lenta,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus laurifolia,0
Quercus nigra,Betula lenta,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus stellata,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Betula lenta,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus stellata,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus laurifolia,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus stellata,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus stellata,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus stellata,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus stellata,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus stellata,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus stellata,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus laurifolia,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus lyrata,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus stellata,0
Quercus nigra,Quercus lyrata,0
Quercus nigra,Betula lenta,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Betula lenta,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Betula lenta,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus laurifolia,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Betula lenta,0
Quercus nigra,Castanea dentata,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Quercus stellata,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
Quercus nigra,Quercus nigra,1
Quercus nigra,Acer saccharum,0
